code,title,reason,icd10_crosswalk,suggested_bucket
VW10,Maintaining a standing position,no_range,,
VW11,Transferring oneself,no_range,,
VW12,"Carrying, moving and handling objects",no_range,,
VW13,Walking,no_range,,
VW14,Moving around within the home,no_range,,
VW15,Moving around using equipment,no_range,,
VW16,Using transportation,no_range,,
VW1Y,Other specified mobility,no_range,,
VW1Z,"Mobility, unspecified",no_range,,
VW20,Washing oneself,no_range,,
VW21,Caring for body parts,no_range,,
VW22,Toileting,no_range,,
VW23,Dressing,no_range,,
VW24,Eating,no_range,,
VW25,Looking after one's health,no_range,,
VW2Y,Other specified self-care,no_range,,
VW2Z,"Self-care, unspecified",no_range,,
VW30,Preparing meals,no_range,,
VW31,Doing housework,no_range,,
VW32,Assisting others,no_range,,
VW3Y,Other specified domestic life,no_range,,
VW3Z,"Domestic life, unspecified",no_range,,
VW40,Basic interpersonal interactions,no_range,,
VW41,Relating with strangers,no_range,,
VW42,Intimate relationships,no_range,,
VW4Y,Other specified interpersonal interactions and relationships,no_range,,
VW4Z,"Interpersonal interactions and relationships, unspecified",no_range,,
VW50,Remunerative employment,no_range,,
VW5Y,Other specified major life areas,no_range,,
VW5Z,"Major life areas, unspecified",no_range,,
VW60,Recreation and leisure,no_range,,
VW61,Human rights,no_range,,
VW6Y,"Other specified community, social and civic life",no_range,,
VW6Z,"Community, social and civic life, unspecified",no_range,,
VW8Y,Other specified generic functioning domains,no_range,,
VW8Z,"Generic functioning domains, unspecified",no_range,,
