uri,code,title,class_kind,semantic_level,depth,is_leaf,is_three_character_code,is_terminal_code,chapter_code,chapter_title,block_code,block_title,three_character_code,three_character_title,final_code,final_title
http://id.who.int/icd/release/10/2019/A16.9,A16.9,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A16,"Respiratory tuberculosis, not confirmed bacteriologically or histologically",A16.9,"Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation"
http://id.who.int/icd/release/10/2019/A17,A17,Tuberculosis of nervous system,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A17,Tuberculosis of nervous system,,
http://id.who.int/icd/release/10/2019/A17.0,A17.0,Tuberculous meningitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A17,Tuberculosis of nervous system,A17.0,Tuberculous meningitis
http://id.who.int/icd/release/10/2019/A17.1,A17.1,Meningeal tuberculoma,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A17,Tuberculosis of nervous system,A17.1,Meningeal tuberculoma
http://id.who.int/icd/release/10/2019/A17.8,A17.8,Other tuberculosis of nervous system,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A17,Tuberculosis of nervous system,A17.8,Other tuberculosis of nervous system
http://id.who.int/icd/release/10/2019/A17.9,A17.9,"Tuberculosis of nervous system, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A17,Tuberculosis of nervous system,A17.9,"Tuberculosis of nervous system, unspecified"
http://id.who.int/icd/release/10/2019/A18,A18,Tuberculosis of other organs,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,,
http://id.who.int/icd/release/10/2019/A18.0,A18.0,Tuberculosis of bones and joints,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.0,Tuberculosis of bones and joints
http://id.who.int/icd/release/10/2019/A18.1,A18.1,Tuberculosis of genitourinary system,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.1,Tuberculosis of genitourinary system
http://id.who.int/icd/release/10/2019/A18.2,A18.2,Tuberculous peripheral lymphadenopathy,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.2,Tuberculous peripheral lymphadenopathy
http://id.who.int/icd/release/10/2019/A18.3,A18.3,"Tuberculosis of intestines, peritoneum and mesenteric glands",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.3,"Tuberculosis of intestines, peritoneum and mesenteric glands"
http://id.who.int/icd/release/10/2019/A18.4,A18.4,Tuberculosis of skin and subcutaneous tissue,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.4,Tuberculosis of skin and subcutaneous tissue
http://id.who.int/icd/release/10/2019/A18.5,A18.5,Tuberculosis of eye,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.5,Tuberculosis of eye
http://id.who.int/icd/release/10/2019/A18.6,A18.6,Tuberculosis of ear,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.6,Tuberculosis of ear
http://id.who.int/icd/release/10/2019/A18.7,A18.7,Tuberculosis of adrenal glands,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.7,Tuberculosis of adrenal glands
http://id.who.int/icd/release/10/2019/A18.8,A18.8,Tuberculosis of other specified organs,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A18,Tuberculosis of other organs,A18.8,Tuberculosis of other specified organs
http://id.who.int/icd/release/10/2019/A19,A19,Miliary tuberculosis,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A19,Miliary tuberculosis,,
http://id.who.int/icd/release/10/2019/A19.0,A19.0,Acute miliary tuberculosis of a single specified site,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A19,Miliary tuberculosis,A19.0,Acute miliary tuberculosis of a single specified site
http://id.who.int/icd/release/10/2019/A19.1,A19.1,Acute miliary tuberculosis of multiple sites,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A19,Miliary tuberculosis,A19.1,Acute miliary tuberculosis of multiple sites
http://id.who.int/icd/release/10/2019/A19.2,A19.2,"Acute miliary tuberculosis, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A19,Miliary tuberculosis,A19.2,"Acute miliary tuberculosis, unspecified"
http://id.who.int/icd/release/10/2019/A19.8,A19.8,Other miliary tuberculosis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A19,Miliary tuberculosis,A19.8,Other miliary tuberculosis
http://id.who.int/icd/release/10/2019/A19.9,A19.9,"Miliary tuberculosis, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A15-A19,Tuberculosis,A19,Miliary tuberculosis,A19.9,"Miliary tuberculosis, unspecified"
http://id.who.int/icd/release/10/2019/A20-A28,A20-A28,Certain zoonotic bacterial diseases,block,block,2,false,false,false,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,,,,
http://id.who.int/icd/release/10/2019/A20,A20,Plague,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,,
http://id.who.int/icd/release/10/2019/A20.0,A20.0,Bubonic plague,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.0,Bubonic plague
http://id.who.int/icd/release/10/2019/A20.1,A20.1,Cellulocutaneous plague,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.1,Cellulocutaneous plague
http://id.who.int/icd/release/10/2019/A20.2,A20.2,Pneumonic plague,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.2,Pneumonic plague
http://id.who.int/icd/release/10/2019/A20.3,A20.3,Plague meningitis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.3,Plague meningitis
http://id.who.int/icd/release/10/2019/A20.7,A20.7,Septicaemic plague,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.7,Septicaemic plague
http://id.who.int/icd/release/10/2019/A20.8,A20.8,Other forms of plague,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.8,Other forms of plague
http://id.who.int/icd/release/10/2019/A20.9,A20.9,"Plague, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A20,Plague,A20.9,"Plague, unspecified"
http://id.who.int/icd/release/10/2019/A21,A21,Tularaemia,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,,
http://id.who.int/icd/release/10/2019/A21.0,A21.0,Ulceroglandular tularaemia,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.0,Ulceroglandular tularaemia
http://id.who.int/icd/release/10/2019/A21.1,A21.1,Oculoglandular tularaemia,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.1,Oculoglandular tularaemia
http://id.who.int/icd/release/10/2019/A21.2,A21.2,Pulmonary tularaemia,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.2,Pulmonary tularaemia
http://id.who.int/icd/release/10/2019/A21.3,A21.3,Gastrointestinal tularaemia,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.3,Gastrointestinal tularaemia
http://id.who.int/icd/release/10/2019/A21.7,A21.7,Generalized tularaemia,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.7,Generalized tularaemia
http://id.who.int/icd/release/10/2019/A21.8,A21.8,Other forms of tularaemia,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.8,Other forms of tularaemia
http://id.who.int/icd/release/10/2019/A21.9,A21.9,"Tularaemia, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A21,Tularaemia,A21.9,"Tularaemia, unspecified"
http://id.who.int/icd/release/10/2019/A22,A22,Anthrax,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,,
http://id.who.int/icd/release/10/2019/A22.0,A22.0,Cutaneous anthrax,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.0,Cutaneous anthrax
http://id.who.int/icd/release/10/2019/A22.1,A22.1,Pulmonary anthrax,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.1,Pulmonary anthrax
http://id.who.int/icd/release/10/2019/A22.2,A22.2,Gastrointestinal anthrax,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.2,Gastrointestinal anthrax
http://id.who.int/icd/release/10/2019/A22.7,A22.7,Anthrax sepsis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.7,Anthrax sepsis
http://id.who.int/icd/release/10/2019/A22.8,A22.8,Other forms of anthrax,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.8,Other forms of anthrax
http://id.who.int/icd/release/10/2019/A22.9,A22.9,"Anthrax, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A22,Anthrax,A22.9,"Anthrax, unspecified"
http://id.who.int/icd/release/10/2019/A23,A23,Brucellosis,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,,
http://id.who.int/icd/release/10/2019/A23.0,A23.0,Brucellosis due to Brucella melitensis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.0,Brucellosis due to Brucella melitensis
http://id.who.int/icd/release/10/2019/A23.1,A23.1,Brucellosis due to Brucella abortus,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.1,Brucellosis due to Brucella abortus
http://id.who.int/icd/release/10/2019/A23.2,A23.2,Brucellosis due to Brucella suis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.2,Brucellosis due to Brucella suis
http://id.who.int/icd/release/10/2019/A23.3,A23.3,Brucellosis due to Brucella canis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.3,Brucellosis due to Brucella canis
http://id.who.int/icd/release/10/2019/A23.8,A23.8,Other brucellosis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.8,Other brucellosis
http://id.who.int/icd/release/10/2019/A23.9,A23.9,"Brucellosis, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A23,Brucellosis,A23.9,"Brucellosis, unspecified"
http://id.who.int/icd/release/10/2019/A24,A24,Glanders and melioidosis,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A24,Glanders and melioidosis,,
http://id.who.int/icd/release/10/2019/A24.0,A24.0,Glanders,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A24,Glanders and melioidosis,A24.0,Glanders
http://id.who.int/icd/release/10/2019/A24.1,A24.1,Acute and fulminating melioidosis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A24,Glanders and melioidosis,A24.1,Acute and fulminating melioidosis
http://id.who.int/icd/release/10/2019/A24.2,A24.2,Subacute and chronic melioidosis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A24,Glanders and melioidosis,A24.2,Subacute and chronic melioidosis
http://id.who.int/icd/release/10/2019/A24.3,A24.3,Other melioidosis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A24,Glanders and melioidosis,A24.3,Other melioidosis
http://id.who.int/icd/release/10/2019/A24.4,A24.4,"Melioidosis, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A24,Glanders and melioidosis,A24.4,"Melioidosis, unspecified"
http://id.who.int/icd/release/10/2019/A25,A25,Rat-bite fevers,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A25,Rat-bite fevers,,
http://id.who.int/icd/release/10/2019/A25.0,A25.0,Spirillosis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A25,Rat-bite fevers,A25.0,Spirillosis
http://id.who.int/icd/release/10/2019/A25.1,A25.1,Streptobacillosis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A25,Rat-bite fevers,A25.1,Streptobacillosis
http://id.who.int/icd/release/10/2019/A25.9,A25.9,"Rat-bite fever, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A25,Rat-bite fevers,A25.9,"Rat-bite fever, unspecified"
http://id.who.int/icd/release/10/2019/A26,A26,Erysipeloid,category,three_character,3,false,true,false,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A26,Erysipeloid,,
http://id.who.int/icd/release/10/2019/A26.0,A26.0,Cutaneous erysipeloid,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A26,Erysipeloid,A26.0,Cutaneous erysipeloid
http://id.who.int/icd/release/10/2019/A26.7,A26.7,Erysipelothrix sepsis,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A26,Erysipeloid,A26.7,Erysipelothrix sepsis
http://id.who.int/icd/release/10/2019/A26.8,A26.8,Other forms of erysipeloid,category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A26,Erysipeloid,A26.8,Other forms of erysipeloid
http://id.who.int/icd/release/10/2019/A26.9,A26.9,"Erysipeloid, unspecified",category,final_code,4,true,false,true,I,Certain infectious and parasitic diseases,A20-A28,Certain zoonotic bacterial diseases,A26,Erysipeloid,A26.9,"Erysipeloid, unspecified"
